,book_id,title,format,authors,size,publicationYear,genres
1419941,14634.0,The God of Small Things,Hardcover,6134,340,1997,"fiction,history,historical fiction,biography,romance"
1425182,19533.0,"We'll Always Have Summer (Summer, #3)",Hardcover,151371,291,2011,"young-adult,romance,fiction"
1426248,18742.0,Anthem,Paperback,432,105,1999,"fiction,fantasy,paranormal,young-adult,romance"
1426253,898.0,Atlas Shrugged,Paperback,"432,1421",1168,1999,"fiction,fantasy,paranormal,romance,mystery,thriller,crime,non-fiction,history,historical fiction,biography"
1427101,786.0,To Kill a Mockingbird,Paperback,1825,324,2006,"fiction,history,historical fiction,biography,young-adult,mystery,thriller,crime"
1428196,19341.0,"Clockwork Princess (The Infernal Devices, #3)",Paperback,150038,567,2013,"fantasy,paranormal,young-adult,romance,fiction,history,historical fiction,biography,mystery,thriller,crime"
1429636,14870.0,The Pact,Paperback,7128,512,2006,"fiction,romance,mystery,thriller,crime,young-adult"
1443438,7432.0,Gone with the Wind,Paperback,11081,1037,1999,"fiction,history,historical fiction,biography,romance"
1446094,7431.0,One Flew Over the Cuckoo's Nest,Mass Market Paperback,7285,325,1963,"fiction,history,historical fiction,biography"
1451407,7469.0,"The Elite (The Selection, #2)",Hardcover,2987125,336,2013,"young-adult,romance,fantasy,paranormal,fiction"
1455508,14588.0,Eating Animals,Hardcover,2617,341,2009,"non-fiction,fiction,history,historical fiction,biography"
1457681,18850.0,"James Potter and the Hall of Elders' Crossing (James Potter, #1)",ebook,1127619,549,2007,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
1460264,8430.0,'Salem's Lot,Paperback,3389,483,1991,"mystery,thriller,crime,fantasy,paranormal,fiction"
1461037,255.0,The Goldfinch,Hardcover,8719,771,2013,"fiction,mystery,thriller,crime"
1462833,12748.0,"Old Man's War (Old Man's War, #1)",Mass Market Paperback,4763,351,2007,"fiction,fantasy,paranormal"
1464912,17421.0,"Ender's Shadow (Ender's Shadow, #1)",Paperback,589,469,2002,"fiction,young-adult,fantasy,paranormal,children"
1467541,1597.0,"The Rosie Project (Don Tillman, #1)",Hardcover,1895943,297,2013,"fiction,romance"
1468434,992.0,"Sabriel (Abhorsen,  #1)",Mass Market Paperback,8347,491,1996,"young-adult,fantasy,paranormal,romance,fiction,children"
1470605,284.0,The Everything Store: Jeff Bezos and the Age of Amazon,Hardcover,219908,384,2013,"history,historical fiction,biography,non-fiction,comics,graphic,fiction"
1475677,21820.0,"One Fish, Two Fish, Red Fish, Blue Fish",Hardcover,61105,64,2003,"children,fiction,poetry,fantasy,paranormal,young-adult"
1482403,18934.0,Can You Keep a Secret?,Paperback,6160,218,2005,"romance,fiction,young-adult"
1486083,14804.0,Extremely Loud and Incredibly Close,Paperback,2617,326,2006,"fiction,history,historical fiction,biography,young-adult,mystery,thriller,crime"
1487393,13547.0,"Confessions of a Shopaholic (Shopaholic, #1)",Paperback,6160,368,2003,"fiction,romance,young-adult"
1487395,18932.0,"Shopaholic Takes Manhattan (Shopaholic, #2)",Paperback,6160,387,2004,"fiction,romance,young-adult"
1490033,40294.0,Start with Why: How Great Leaders Inspire Everyone to Take Action,Hardcover,3158574,256,2009,non-fiction
1491560,12867.0,"Rapture (Fallen, #4)",Kindle Edition,2905297,466,2012,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1495490,295.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,Mass Market Paperback,13360,1614,1990,"history,historical fiction,biography,non-fiction"
1499928,10232.0,November 9,Paperback,5430144,310,2015,"romance,young-adult,fiction"
1501472,25032.0,Understanding Comics: The Invisible Art,Paperback,33907,215,1994,"comics,graphic,non-fiction,history,historical fiction,biography,fiction,young-adult"
1501516,1958.0,"Morning Star (Red Rising, #3)",Hardcover,6474348,524,2016,"fiction,fantasy,paranormal,young-adult,romance,mystery,thriller,crime"
1503615,1387.0,"Catching Fire (The Hunger Games, #2)",Hardcover,153394,391,2009,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1508882,7386.0,For Whom the Bell Tolls,Paperback,1455,471,1995,"fiction,history,historical fiction,biography,romance"
1512460,14665.0,The Thing Around Your Neck,Hardcover,11291,218,2009,"fiction,history,historical fiction,biography"
1512785,17116.0,House of Leaves,Paperback,13974,705,2000,"fiction,fantasy,paranormal,mystery,thriller,crime"
1513591,20612.0,The War of the Worlds,Paperback,"880695,7779",192,2002,"fiction,fantasy,paranormal,mystery,thriller,crime"
1513592,297.0,World War Z: An Oral History of the Zombie War,Hardcover,5791,342,2006,"fantasy,paranormal,fiction,history,historical fiction,biography,mystery,thriller,crime,young-adult"
1513870,171.0,How to Stop Worrying and Start Living,Paperback,3317,358,2004,non-fiction
1513873,792.0,How to Win Friends and Influence People,Paperback,3317,288,1998,non-fiction
1514163,3777.0,"Oryx and Crake (MaddAddam, #1)",Paperback,3472,400,2004,"fiction,fantasy,paranormal"
1514481,7474.0,"Ignite Me (Shatter Me, #3)",Kindle Edition,4637539,421,2014,"young-adult,romance,fantasy,paranormal,fiction"
1517191,7176.0,A Farewell to Arms,Paperback,"1455,851957",293,2004,"fiction,history,historical fiction,biography,romance"
1517768,1545.0,"Red Queen (Red Queen, #1)",Hardcover,7074943,383,2015,"fantasy,paranormal,young-adult,fiction,romance"
1526143,6451.0,"Walking Disaster (Beautiful, #2)",Paperback,4464118,448,2013,"romance,young-adult,fiction"
1532382,26196.0,"The Invasion of the Tearling (The Queen of the Tearling, #2)",Hardcover,6953956,515,2015,"fantasy,paranormal,young-adult,fiction,romance,mystery,thriller,crime"
1534664,1294.0,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Mass Market Paperback,401,540,2006,"fiction,non-fiction,history,historical fiction,biography"
1535495,909.0,The Tipping Point: How Little Things Can Make a Big Difference,Paperback,1439,301,2002,"non-fiction,history,historical fiction,biography,fiction"
1539154,21560.0,"The Amulet of Samarkand (Bartimaeus, #1)",Hardcover,33467,462,2003,"fantasy,paranormal,young-adult,fiction,children,history,historical fiction,biography,mystery,thriller,crime"
1539177,7943.0,Marley and Me: Life and Love With the World's Worst Dog,Hardcover,8002,291,2005,"non-fiction,history,historical fiction,biography,fiction,young-adult,romance,comics,graphic"
1542680,8426.0,Siddhartha,Mass Market Paperback,"1113469,8463",152,1981,"fiction,history,historical fiction,biography,non-fiction"
1542946,20978.0,"The Princess Diaries (The Princess Diaries, #1)",Library Binding,"11654,263994,1287453",283,2001,"young-adult,romance,fiction,children,fantasy,paranormal"
1543229,7473.0,"Pandemonium (Delirium, #2)",Hardcover,2936493,375,2012,"fiction,fantasy,paranormal,young-adult,romance"
1543555,8058.0,The Last Lecture,Hardcover,"287960,678030",206,2008,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1547724,13541.0,The Storied Life of A.J. Fikry,Hardcover,40593,260,2014,"fiction,romance,mystery,thriller,crime"
1552859,7393.0,Persuasion,Paperback,"1265,362983,26484",249,2004,"fiction,romance,history,historical fiction,biography"
1553473,229.0,"Murder on the Orient Express (Hercule Poirot, #10)",Paperback,"123715,6573436,4720520",322,2004,"mystery,thriller,crime,fiction,history,historical fiction,biography"
1553676,14839.0,P.S. I Love You,Paperback,7116,470,2005,"romance,fiction,young-adult"
1561678,1603.0,"Allegiant (Divergent, #3)",Hardcover,4039811,526,2013,"young-adult,fiction,fantasy,paranormal,romance"
1562234,7992.0,The Color Purple,Paperback,7380,295,2004,"fiction,history,historical fiction,biography"
1565544,12885.0,Seriously... I'm Kidding,Hardcover,40648,241,2011,"non-fiction,history,historical fiction,biography,fiction"
1566991,24173.0,"1st to Die (Women's Murder Club, #1)",Paperback,3780,462,2005,"mystery,thriller,crime,fiction,romance"
1566999,6788.0,"School's Out—Forever (Maximum Ride, #2)",Hardcover,3780,409,2006,"young-adult,fantasy,paranormal,fiction,romance,mystery,thriller,crime,children"
1567890,7996.0,Scar Tissue,Paperback,"2955,5777662",465,2005,"non-fiction,history,historical fiction,biography,comics,graphic"
1569631,14566.0,Small Great Things,Hardcover,7128,480,2016,"fiction,mystery,thriller,crime"
1577025,162982.0,أرض زيكولا,Paperback,4475150,288,2015,"fantasy,paranormal,fiction,romance,mystery,thriller,crime"
1578924,1167.0,The Blind Assassin,Paperback,3472,637,2001,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance,fantasy,paranormal"
1579804,460.0,The Secret Garden,Hardcover,2041,331,1998,"fiction,children,young-adult,history,historical fiction,biography,fantasy,paranormal,mystery,thriller,crime"
1581808,624.0,Good to Great: Why Some Companies Make the Leap... and Others Don't,Hardcover,2826,320,2001,non-fiction
1581993,49400.0,طه الغريب,Paperback,2994581,256,2010,"romance,fiction"
1582008,7505.0,"Silence (Hush, Hush, #3)",Hardcover,2876763,448,2011,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1584128,1368.0,All the Light We Cannot See,Hardcover,28186,531,2014,"fiction,history,historical fiction,biography,young-adult"
1584591,14698.0,Along for the Ride,Hardcover,2987,383,2009,"young-adult,romance,fiction"
1584852,943.0,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",Hardcover,"1077326,2927",320,1997,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
1586065,833.0,A Time to Kill,Paperback,721,515,2004,"fiction,mystery,thriller,crime,history,historical fiction,biography"
1591302,23372.0,1/4 جرام,Paperback,3306075,644,2008,"fiction,non-fiction"
1591349,6294.0,"The Summoning (Darkest Powers, #1)",Hardcover,7581,390,2008,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1592353,759.0,Romeo and Juliet,Mass Market Paperback,"947,16347186",283,2004,"fiction,romance,poetry,history,historical fiction,biography,young-adult"
1592373,837.0,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Paperback,106,211,1973,"fantasy,paranormal,young-adult,fiction,children"
1593577,25274.0,Big Magic: Creative Living Beyond Fear,Hardcover,11679,288,2015,non-fiction
1596994,15089.0,Quidditch Through the Ages,Hardcover,"57990,1077326",64,2001,"fantasy,paranormal,young-adult,fiction,children,non-fiction"
1597028,14947.0,"Rise of the Evening Star (Fablehaven, #2)",Hardcover,25052,456,2007,"young-adult,fantasy,paranormal,fiction,children,mystery,thriller,crime"
1603733,1596.0,The Husband's Secret,Hardcover,322069,396,2013,"mystery,thriller,crime,fiction"
1604455,757.0,The Merchant of Venice,Paperback,"947,16347169,569383,8140",237,1992,"fiction,poetry,romance,history,historical fiction,biography"
1607611,7300.0,The Bell Jar,Paperback,4379,244,2006,"fiction,non-fiction,history,historical fiction,biography,comics,graphic"
1616310,20073.0,The Bastard of Istanbul,Hardcover,6542440,368,2007,"fiction,history,historical fiction,biography"
1618513,1504.0,"Six of Crows (Six of Crows, #1)",Hardcover,4575289,462,2015,"fantasy,paranormal,young-adult,fiction,romance,mystery,thriller,crime"
1619378,27894.0,Stay Hungry Stay Foolish,Paperback,1984197,324,2008,"non-fiction,history,historical fiction,biography,fiction"
1619432,23172.0,ثلاثية غرناطة,Paperback,"1424397,1446194",502,2009,"fiction,history,historical fiction,biography"
1620487,7319.0,The Crucible,Paperback,"8120,2772778",143,2003,"fiction,history,historical fiction,biography,young-adult,non-fiction"
1628019,6914.0,"Last Sacrifice (Vampire Academy, #6)",Hardcover,137902,608,2010,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1628223,613.0,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",Hardcover,"1077326,2927",759,2007,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime,romance"
1635208,1563.0,Dark Places,Hardcover,2383,349,2009,"mystery,thriller,crime,fiction"
1636208,6851.0,"Awakened (House of Night, #8)",Hardcover,"17015,17010",290,2011,"young-adult,fantasy,paranormal,fiction,romance"
1636329,627.0,The Omnivore's Dilemma: A Natural History of Four Meals,Hardcover,2121,451,2006,"non-fiction,history,historical fiction,biography,young-adult"
1636944,19996.0,"The Mark of Athena (The Heroes of Olympus, #3)",Hardcover,15872,586,2012,"fantasy,paranormal,young-adult,fiction,romance,children"
1637048,40993.0,Concerning the Spiritual in Art,Paperback,155176,80,1977,"non-fiction,history,historical fiction,biography"
1638445,23483.0,"Harry Potter: The Prequel (Harry Potter, #0.5)",ebook,1077326,4,2008,"fantasy,paranormal,young-adult,fiction,children"
1638876,12681.0,"On Dublin Street (On Dublin Street, #1)",Kindle Edition,4167378,372,2012,"romance,fiction,young-adult"
1639529,23158.0,عابر سرير,Paperback,"1109606,2993185",319,2009,"romance,fiction"
1641417,15474.0,Deception Point,Paperback,630,556,2002,"fiction,mystery,thriller,crime,fantasy,paranormal,romance,history,historical fiction,biography"
1647624,332.0,"Wool Omnibus (Silo, #1)",Kindle Edition,3064305,509,2012,"fiction,fantasy,paranormal,mystery,thriller,crime,young-adult"
1649090,1065.0,Girl with a Pearl Earring,Paperback,1973,233,2005,"fiction,history,historical fiction,biography,romance,young-adult"
1651190,14061.0,Who Moved My Cheese?,Hardcover,"3340,4112157",96,2002,"non-fiction,fiction"
1651994,220.0,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Hardcover,3089156,303,2014,"non-fiction,comics,graphic,fiction"
1652797,13322.0,"Club Dead (Sookie Stackhouse, #3)",Mass Market Paperback,17061,274,2006,"fantasy,paranormal,fiction,romance,mystery,thriller,crime,young-adult"
1658000,174.0,The Godfather,Paperback,"12605,120257,178947",448,2002,"fiction,mystery,thriller,crime,history,historical fiction,biography"
1658868,1015.0,A Little Princess,Paperback,"2041,70772",242,2002,"fiction,children,young-adult,history,historical fiction,biography,fantasy,paranormal"
1658930,18662.0,"Size 12 Is Not Fat (Heather Wells, #1)",Paperback,11654,345,2005,"mystery,thriller,crime,fiction,romance,young-adult"
1662308,12916.0,"The Mysterious Affair at Styles (Hercule Poirot, #1)",Paperback,"123715,6543494",294,2002,"mystery,thriller,crime,fiction,history,historical fiction,biography"
1666418,7109.0,Candide,Paperback,5754446,129,1991,"fiction,history,historical fiction,biography,non-fiction,fantasy,paranormal"
1668730,1376.0,Bad Feminist,Paperback,3360355,320,2014,"non-fiction,history,historical fiction,biography"
1669360,6853.0,"Tempted (House of Night, #6)",Paperback,"17015,17010",319,2009,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1676377,16929.0,Hard-Boiled Wonderland and the End of the World,Paperback,"3354,323598",400,2001,"fiction,fantasy,paranormal,mystery,thriller,crime,romance"
1676645,27906.0,Tell Me Your Dreams,Paperback,9068,384,1999,"fiction,mystery,thriller,crime,romance"
1676923,997.0,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)",Paperback,1069006,206,2005,"fantasy,paranormal,fiction,young-adult,children"
1678253,845.0,"The Hunt for Red October (Jack Ryan Universe, #4)",Paperback,3892,432,1999,"fiction,mystery,thriller,crime,history,historical fiction,biography"
1678745,1218.0,Life of Pi,Paperback,811,460,2006,"fantasy,paranormal,fiction,young-adult"
1686322,14643.0,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,Paperback,"2728589,4998149,2988",528,2012,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1686341,12876.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Paperback,69641,256,2013,non-fiction
1692043,14024.0,The Tao of Pooh,Paperback,"27397,57085",176,2003,"non-fiction,fiction,children"
1693462,23175.0,الطنطورية,Paperback,"1424397,1446194",463,2010,"fiction,history,historical fiction,biography"
1694732,28579.0,The Qur'an / القرآن الكريم,Hardcover,5158478,604,650,"non-fiction,history,historical fiction,biography,fiction,poetry,fantasy,paranormal"
1695875,27852.0,The Secret Letters of the Monk Who Sold His Ferrari,Paperback,24678,223,2011,"non-fiction,fiction"
1697645,1590.0,"The Death Cure (Maze Runner, #3)",Hardcover,348878,325,2011,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime,romance"
1698675,18606.0,"The One (The Selection, #3)",Hardcover,2987125,323,2014,"young-adult,romance,fantasy,paranormal,fiction"
1700215,24428.0,Inferno (The Divine Comedy #1),Paperback,"5031312,275033",490,2003,"poetry,fiction,fantasy,paranormal,history,historical fiction,biography"
1701690,7492.0,"Beautiful Creatures (Caster Chronicles, #1)",Hardcover,"2895706,2895707",563,2009,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
1703105,1571.0,"Shadow and Bone (The Grisha, #1)",Hardcover,4575289,358,2012,"fantasy,paranormal,young-adult,romance,fiction"
1705095,56910.0,Jane Eyre,Paperback,"1036615,3870718",680,1999,"history,historical fiction,biography,fiction,romance,mystery,thriller,crime,young-adult"
1708956,19891.0,The Lorax,Hardcover,61105,72,1998,"children,fantasy,paranormal,young-adult,fiction"
1717562,66.0,"Eclipse (Twilight, #3)",Hardcover,941441,629,2007,"young-adult,fantasy,paranormal,romance,fiction"
1719694,1233.0,The Perks of Being a Wallflower,Paperback,12898,213,1999,"young-adult,fiction,romance"
1721218,36932.0,The Muse,Hardcover,7125422,416,2016,"fiction,history,historical fiction,biography,mystery,thriller,crime,romance"
1722126,144335.0,الأسود يليق بك,Hardcover,1109606,334,2012,"romance,fiction"
1723783,19067.0,The Pearl,Paperback,585,96,2002,"fiction,history,historical fiction,biography,young-adult"
1726391,151978.0,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",Paperback,2872571,209,2011,"fiction,romance,young-adult,mystery,thriller,crime"
1727734,13219.0,A Brief History of Time,Paperback,"1401,7085697,5760641",212,1998,"non-fiction,history,historical fiction,biography,fiction"
1729213,807.0,Starship Troopers,Mass Market Paperback,205,335,1987,"fiction,fantasy,paranormal,young-adult"
1729375,430.0,"A Storm of Swords (A Song of Ice and Fire, #3)",Mass Market Paperback,346732,1177,2003,"fiction,fantasy,paranormal,history,historical fiction,biography"
1730143,846.0,Where the Wild Things Are,Paperback,4489,37,2000,"children,fiction,fantasy,paranormal,young-adult"
1731403,5412.0,"Pretties (Uglies, #2)",Paperback,13957,370,2005,"young-adult,fiction,fantasy,paranormal,romance"
1731412,5413.0,"Specials (Uglies, #3)",Hardcover,13957,384,2006,"young-adult,fiction,fantasy,paranormal,romance"
1734536,787.0,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Paperback,"4273,146",176,2005,"children,fantasy,paranormal,fiction,young-adult"
1734540,21796.0,The BFG,Paperback,"4273,146",195,2001,"children,fantasy,paranormal,fiction,young-adult"
1742048,7785.0,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Hardcover,3389,436,2014,"fiction,mystery,thriller,crime"
1743783,996.0,"A Game of Thrones (A Song of Ice and Fire, #1)",Mass Market Paperback,346732,848,2005,"fantasy,paranormal,history,historical fiction,biography,romance,fiction,mystery,thriller,crime"
1743784,6361.0,"A Feast for Crows (A Song of Ice and Fire, #4)",Mass Market Paperback,346732,1061,2011,"fantasy,paranormal,fiction,history,historical fiction,biography"
1749085,39042.0,Heidi,Hardcover,"49,9829661,403",352,2002,"children,fiction,young-adult,history,historical fiction,biography"
1749680,22426.0,Black Beauty,Paperback,2530,245,2003,"fiction,children,young-adult,history,historical fiction,biography,fantasy,paranormal"
1750366,1003.0,Memoirs of a Geisha,Hardcover,614,434,2005,"fiction,history,historical fiction,biography,romance,non-fiction"
1750552,6414.0,"Gabriel's Inferno (Gabriel's Inferno, #1)",Paperback,4562483,506,2011,"romance,fiction,young-adult"
1752956,892.0,The Adventures of Huckleberry Finn,Paperback,"1244,22653,2022",327,2002,"fiction,history,historical fiction,biography,young-adult,children"
1753698,7476.0,"The Selection (The Selection, #1)",Hardcover,2987125,336,2012,"young-adult,romance,fantasy,paranormal,fiction"
1754724,1312.0,Big Little Lies,Hardcover,322069,460,2014,"mystery,thriller,crime,fiction,romance"
1756099,15356.0,"Oh, The Places You'll Go!",Hardcover,61105,44,1990,"children,fiction,poetry,young-adult,fantasy,paranormal"
1756284,23153.0,حوار مع صديقي الملحد,Paperback,871358,160,1974,non-fiction
1760738,14591.0,"Year of Yes: How to Dance It Out, Stand In the Sun and Be Your Own Person",Paperback,3888197,336,2015,"non-fiction,history,historical fiction,biography"
1765281,1194.0,Naked,Paperback,2849,304,1998,"non-fiction,fiction,history,historical fiction,biography,comics,graphic"
1766637,23315.0,باب الخروج: رسالة علي المفعمة ببهجة غير متوقعة,Paperback,2736801,483,2012,"fiction,history,historical fiction,biography"
1769843,4766.0,"Gone (Gone, #1)",Hardcover,1599723,560,2008,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
1770471,41207.0,The Story of Art,Hardcover,167112,688,1995,"non-fiction,history,historical fiction,biography"
1771288,1524.0,"Fifty Shades Freed (Fifty Shades, #3)",Paperback,4725841,579,2012,"fiction,romance,fantasy,paranormal"
1771345,5436.0,"Hopeless (Hopeless, #1)",ebook,5430144,410,2012,"romance,young-adult,fiction,mystery,thriller,crime"
1771951,15396.0,"The Bourne Identity (Jason Bourne, #1)",Paperback,5293,566,2005,"fiction,mystery,thriller,crime"
1773177,8424.0,"The Silence of the Lambs  (Hannibal Lecter, #2)",Paperback,12455,338,2002,"fiction,mystery,thriller,crime"
1776651,13271.0,American Gods,Kindle Edition,1221698,635,2011,"fantasy,paranormal,fiction,mystery,thriller,crime"
1789560,29501.0,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",Mass Market Paperback,346732,5216,2011,"fantasy,paranormal,fiction,history,historical fiction,biography,mystery,thriller,crime"
1790526,1273.0,A Little Life,Hardcover,6571447,720,2015,"fiction,romance"
1790708,7396.0,Emma,Paperback,"1265,3487324",474,2003,"fiction,romance,history,historical fiction,biography"
1791473,18288.0,"Reached (Matched, #3)",Hardcover,1304470,512,2012,"fiction,fantasy,paranormal,young-adult,romance"
1794294,968.0,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",Hardcover,"1077326,2927",341,1999,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
1794591,1067.0,Gone Girl,Paperback,2383,415,2014,"mystery,thriller,crime,fiction,romance"
1795146,1435.0,A Visit from the Goon Squad,Hardcover,49625,288,2010,fiction
1795371,7173.0,The Glass Castle,Paperback,3275,288,2006,"non-fiction,history,historical fiction,biography,fiction,comics,graphic,young-adult"
1797524,16136.0,Dreamland,Paperback,2987,250,2004,"young-adult,romance,fiction"
1800517,50820.0,"An Ember in the Ashes (An Ember in the Ashes, #1)",Paperback,7770873,446,2016,"fantasy,paranormal,young-adult,romance,fiction,history,historical fiction,biography"
1802467,3603.0,"In the Woods (Dublin Murder Squad, #1)",Hardcover,138825,429,2007,"mystery,thriller,crime,fiction"
1802540,14716.0,The Longest Ride,Hardcover,2345,398,2013,"romance,fiction,young-adult"
1803518,13452.0,A Christmas Carol,Paperback,239579,104,1999,"fiction,fantasy,paranormal,history,historical fiction,biography,children,young-adult"
1806636,441.0,The Adventures of Sherlock Holmes,Paperback,2448,339,1998,"mystery,thriller,crime,fiction,history,historical fiction,biography,young-adult"
1809599,77589.0,Alice's Adventures in Wonderland,Kindle Edition,"8164,180439",96,1997,"fantasy,paranormal,fiction,children,young-adult,poetry"
1809667,167265.0,مالم يخبرني به أبي عن الحياة,Hardcover,2891513,223,2010,non-fiction
1812079,1371.0,"Stargirl (Stargirl, #1)",Paperback,12696,186,2002,"young-adult,fiction,romance,children"
1818897,13114.0,Heart of Darkness,Paperback,3345,188,2003,"fiction,history,historical fiction,biography"
1819756,207.0,"I Am Pilgrim (Pilgrim, #1)",Hardcover,904939,612,2014,"fiction,mystery,thriller,crime"
1822762,6477.0,"Prodigy (Legend, #2)",Hardcover,4342215,371,2013,"young-adult,romance,fiction,fantasy,paranormal"
1826394,19459.0,"Career of Evil (Cormoran Strike, #3)",Hardcover,"383606,1077326",492,2015,"mystery,thriller,crime,fiction"
1829209,19084.0,"The Lincoln Lawyer (Mickey Haller, #1; Harry Bosch Universe, #17)",Paperback,12470,404,2005,"mystery,thriller,crime,fiction"
1834898,19885.0,"2001: A Space Odyssey (Space Odyssey, #1)",Paperback,7779,297,2000,"fiction,fantasy,paranormal"
1836604,7428.0,A Room with a View,Paperback,86404,119,2005,"fiction,romance,history,historical fiction,biography"
1840849,19859.0,Go Ask Alice,Paperback,"69007,5158478",213,2006,"fiction,non-fiction,history,historical fiction,biography,young-adult"
1845203,512.0,"Delivering Happiness: A Path to Profits, Passion, and Purpose",Hardcover,3064249,246,2010,"non-fiction,history,historical fiction,biography"
1846162,24902.0,كخه يا بابا,Paperback,3246983,120,2011,non-fiction
1847159,14053.0,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,Paperback,"600,602",376,2012,non-fiction
1848866,15477.0,Where the Heart Is,Paperback,3510,376,1998,"fiction,romance,young-adult"
1851097,453.0,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Hardcover,5869,448,2011,"history,historical fiction,biography,non-fiction,fiction,mystery,thriller,crime"
1855631,1528.0,Fahrenheit 451,Hardcover,1630,227,2013,"fiction,fantasy,paranormal,young-adult"
1856207,38857.0,ترنيمة سلام,Paperback,4396935,366,2013,fiction
1863539,234117.0,One Indian Girl,Paperback,61124,272,2016,"fiction,romance,young-adult"
1863858,1448.0,Life After Life,Hardcover,10015,531,2013,"fiction,history,historical fiction,biography,fantasy,paranormal"
1864547,18744.0,The Sense of an Ending,Hardcover,1462,150,2011,"fiction,mystery,thriller,crime"
1867460,32267.0,Tribes: We Need You to Lead Us,Hardcover,1791,151,2008,non-fiction
1870276,24850.0,فلتغفري,Paperback,3162181,235,2013,"romance,fiction"
1870322,85474.0,The Girl on the Train,Kindle Edition,1063732,336,2015,"mystery,thriller,crime,fiction"
1872647,1211.0,Water for Elephants,Paperback,24556,335,2007,"fiction,history,historical fiction,biography,romance,young-adult"
1875037,23904.0,في قلبي أنثى عبرية,Paperback,6447490,388,2013,"romance,fiction"
1875134,620.0,The Snowball: Warren Buffett and the Business of Life,Hardcover,933665,929,2008,"history,historical fiction,biography,non-fiction,comics,graphic"
1875676,14648.0,Wild: From Lost to Found on the Pacific Crest Trail,Hardcover,155717,315,2012,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
1876478,5422.0,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",Hardcover,3433047,416,2015,"fantasy,paranormal,young-adult,romance,fiction"
1885763,8413.0,"The Good Earth (House of Earth, #1)",Paperback,704,418,2009,"fiction,history,historical fiction,biography,young-adult"
1889734,24324.0,"A Swiftly Tilting Planet (A Wrinkle in Time Quintet, #3)",Mass Market Paperback,106,256,1979,"fantasy,paranormal,young-adult,fiction,children"
1889735,19071.0,The Jungle Book,Paperback,6989,277,1992,"fiction,children,fantasy,paranormal,young-adult,history,historical fiction,biography"
1890514,7575.0,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Hardcover,221559,217,2007,"children,fiction,young-adult,comics,graphic"
1891605,24810.0,أقوم قيلا,Paperback,8022624,223,2014,"non-fiction,history,historical fiction,biography"
1893463,531.0,The Poisonwood Bible,Hardcover,3541,546,2005,"fiction,history,historical fiction,biography"
1896601,12972.0,Abraham Lincoln: Vampire Hunter,Hardcover,169377,336,2010,"fiction,history,historical fiction,biography,fantasy,paranormal,mystery,thriller,crime,young-adult"
1899154,14845.0,The Best of Me,Hardcover,2345,292,2011,"romance,fiction,young-adult"
1901438,60738.0,الرحيق المختوم,ebook,1280155,498,2005,"history,historical fiction,biography,non-fiction"
1902840,636.0,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Hardcover,788461,280,2008,non-fiction
1903145,1201.0,"Little Women (Little Women, #1)",Paperback,1315,449,2004,"fiction,history,historical fiction,biography,young-adult,romance,children"
1905012,23369.0,أولاد حارتنا,Paperback,"5835922,4273240",600,2006,"fiction,history,historical fiction,biography"
